NAME,LATITUDE,LONGITUDE,AMOUNT
UNIVERSAL TECHNICAL INSTITUTE OF NORTHERN CALIFORNIA INC,38.6457495,-121.5295029,0
UNIVERSAL TECHNICAL INSTITUTE OF PENNSYLVANIA INC,40.07051323,-75.68513299,0
UNIVERSAL TECHNICAL INSTITUTE OF TEXAS INC.,29.99049223,-95.41212008,0
UNIVERSAL TECHNICAL INSTITUTE-AUTO MOTORCYCLE & MARINE MECHANICS INSTITUTE DIVISION-ORLANDO,28.42428473,-81.40971343,0
UNIVERSAL TECHNICAL INSTITUTE-SOUTHERN CALIFORNIA,33.82614259,-118.1455191,0
UNIVERSAL TECHNOLOGY COLLEGE OF PUERTO RICO,18.42839971,-67.15563772,0
UNIVERSAL THERAPEUTIC MASSAGE INSTITUTE,35.11987984,-106.6048876,0
UNIVERSAL TRAINING INSTITUTE,40.51034,-74.269901,0
UNIVERSIDAD ADVENTISTA DE LAS ANTILLAS,18.205329,-67.112632,0
UNIVERSIDAD ANA G. MENDEZ,18.385027,-66.065463,0
UNIVERSIDAD CENTRAL DE BAYAMON,18.39886382,-66.18077263,0
UNIVERSIDAD CENTRAL DEL CARIBE,18.367405,-66.154522,0
UNIVERSIDAD DEL ESTE,18.413292,-65.984075,0
UNIVERSIDAD DEL SAGRADO CORAZON,18.44242894,-66.05825166,0
UNIVERSIDAD DEL TURABO,18.239647,-66.006259,0
UNIVERSIDAD INTERNACIONAL IBEROAMERICANA,18.43667,-66.665678,0
UNIVERSIDAD METROPOLITANA,18.38694248,-66.06160968,0
UNIVERSIDAD PENTECOSTAL MIZPA,18.3576926,-66.084602,0
UNIVERSIDAD POLITECNICA DE PUERTO RICO,18.42250293,-66.0553978,0
UNIVERSIDAD TEOLOGICA DEL CARIBE,18.37392821,-66.01061712,0
UNIVERSITY ACADEMY OF HAIR DESIGN,33.24131425,-87.58963613,0
UNIVERSITY AT BUFFALO,43.001012,-78.78961,0
UNIVERSITY OF ADVANCING TECHNOLOGY,33.37771229,-111.9760868,0
UNIVERSITY OF AESTHETICS & COSMETOLOGY,41.90670768,-87.67125884,0
UNIVERSITY OF AKRON MAIN CAMPUS,41.077768,-81.510328,0
UNIVERSITY OF AKRON WAYNE COLLEGE,40.86151895,-81.7899794,0
UNIVERSITY OF ALABAMA AT BIRMINGHAM,33.50223,-86.80917,0
UNIVERSITY OF ALABAMA IN HUNTSVILLE,34.72281825,-86.63841998,0
UNIVERSITY OF ALABAMA SYSTEM OFFICE,33.206967,-87.529571,0
UNIVERSITY OF ALASKA ANCHORAGE,61.18955412,-149.8261349,0
UNIVERSITY OF ALASKA FAIRBANKS,64.855573,-147.825921,0
UNIVERSITY OF ALASKA SOUTHEAST,58.38515052,-134.6388448,0
UNIVERSITY OF ALASKA SYSTEM OF HIGHER EDUCATION,64.85844414,-147.8287006,0
UNIVERSITY OF ANTELOPE VALLEY,34.68328747,-118.134871,0
UNIVERSITY OF ARIZONA,32.23286613,-110.9500859,0
UNIVERSITY OF ARIZONA-SOUTH,31.56679855,-110.2457295,0
UNIVERSITY OF ARKANSAS,36.06564171,-94.17785232,0
UNIVERSITY OF ARKANSAS AT LITTLE ROCK,34.72347932,-92.34057389,0
UNIVERSITY OF ARKANSAS AT MONTICELLO,33.589788,-91.812971,0
UNIVERSITY OF ARKANSAS AT PINE BLUFF,34.242192,-92.021263,0
UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE RICH MOUNTAIN,34.5914487,-94.21979902,0
UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE-BATESVILLE,35.79293466,-91.61584586,0
UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE-HOPE,33.64235207,-93.59553088,0
UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE-MORRILTON,35.17213649,-92.72850742,0
UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES,34.74898826,-92.3201541,0
UNIVERSITY OF ARKANSAS SYSTEM OFFICE,34.77598887,-92.34371409,0
UNIVERSITY OF ARKANSAS-FORT SMITH,35.38400061,-94.37553637,0
UNIVERSITY OF ARKANSAS-PULASKI TECHNICAL COLLEGE,34.78278344,-92.29918435,0
UNIVERSITY OF BALTIMORE,39.3058337,-76.61659055,0
UNIVERSITY OF BRIDGEPORT,41.16476623,-73.19000592,0
UNIVERSITY OF CALIFORNIA-BERKELEY,37.875759,-122.24851,0
UNIVERSITY OF CALIFORNIA-DAVIS,38.53820558,-121.75103,0
UNIVERSITY OF CALIFORNIA-HASTINGS COLLEGE OF LAW,37.78113679,-122.4156996,0
UNIVERSITY OF CALIFORNIA-IRVINE,33.643163,-117.837785,0
UNIVERSITY OF CALIFORNIA-LOS ANGELES,34.0688923,-118.4439005,0
UNIVERSITY OF CALIFORNIA-MERCED,37.36623735,-120.4249442,0
UNIVERSITY OF CALIFORNIA-RIVERSIDE,33.9745475,-117.3287661,0
UNIVERSITY OF CALIFORNIA-SAN DIEGO,32.87659766,-117.2377935,0
UNIVERSITY OF CALIFORNIA-SAN FRANCISCO,37.7627363,-122.4580494,0
UNIVERSITY OF CALIFORNIA-SANTA BARBARA,34.412344,-119.851493,0
UNIVERSITY OF CALIFORNIA-SANTA CRUZ,36.99901842,-122.0607261,0
UNIVERSITY OF CALIFORNIA-SYSTEM ADMINISTRATION CENTRAL OFFICE,37.80222173,-122.2713402,0
UNIVERSITY OF CENTRAL ARKANSAS,35.07819638,-92.45930978,0
UNIVERSITY OF CENTRAL FLORIDA,28.60215943,-81.20088927,0
UNIVERSITY OF CENTRAL MISSOURI,38.757221,-93.739192,0
UNIVERSITY OF CENTRAL OKLAHOMA,35.65832862,-97.47152431,0
UNIVERSITY OF CHARLESTON,38.33213327,-81.61669426,0
UNIVERSITY OF CHICAGO,41.79014558,-87.60092236,0
UNIVERSITY OF CINCINNATI-BLUE ASH COLLEGE,39.23299466,-84.40043789,0
UNIVERSITY OF CINCINNATI-CLERMONT COLLEGE,39.08113896,-84.19444149,0
UNIVERSITY OF CINCINNATI-MAIN CAMPUS,39.13115854,-84.5142802,0
UNIVERSITY OF COLORADO BOULDER,40.00441507,-105.2670613,0
UNIVERSITY OF COLORADO COLORADO SPRINGS,38.8927346,-104.800296,0
UNIVERSITY OF COLORADO DENVER/ANSCHUTZ MEDICAL CAMPUS,39.74521411,-104.8393446,0
UNIVERSITY OF COLORADO SYSTEM OFFICE,39.74520974,-104.9832771,0
UNIVERSITY OF CONNECTICUT,41.807658,-72.256961,0
UNIVERSITY OF CONNECTICUT-AVERY POINT,41.3172311,-72.06393527,0
UNIVERSITY OF CONNECTICUT-HARTFORD CAMPUS,41.76268358,-72.67245114,0
UNIVERSITY OF CONNECTICUT-STAMFORD,41.05615509,-73.54256582,0
UNIVERSITY OF CONNECTICUT-WATERBURY CAMPUS,41.55572893,-73.03863749,0
UNIVERSITY OF DALLAS,32.84620195,-96.92157267,0
UNIVERSITY OF DAYTON,39.74046444,-84.17978875,0
UNIVERSITY OF DELAWARE,39.678028,-75.752833,0
UNIVERSITY OF DENVER,39.68143947,-104.9615317,0
UNIVERSITY OF DETROIT MERCY,42.4142365,-83.13593243,0
UNIVERSITY OF DUBUQUE,42.49811246,-90.69386312,0
UNIVERSITY OF EAST-WEST MEDICINE,37.386436,-121.997009,0
UNIVERSITY OF EVANSVILLE,37.97176339,-87.53237941,0
UNIVERSITY OF FLORIDA,29.638248,-82.361195,0
UNIVERSITY OF FLORIDA-ONLINE,29.64941879,-82.33983295,0
UNIVERSITY OF FORT LAUDERDALE,26.14658174,-80.2045996,0
UNIVERSITY OF GEORGIA,33.937727,-83.37143,0
UNIVERSITY OF GUAM,13.432726,144.802837,0
UNIVERSITY OF HARTFORD,41.79648471,-72.71496527,0
UNIVERSITY OF HAWAII AT HILO,19.70185414,-155.0813286,0
UNIVERSITY OF HAWAII MAUI COLLEGE,20.89058242,-156.4782621,0
UNIVERSITY OF HOLY CROSS,29.91200334,-89.99444981,0
UNIVERSITY OF HOUSTON,29.719988,-95.344851,0
UNIVERSITY OF HOUSTON-CLEAR LAKE,29.58252279,-95.09812854,0
UNIVERSITY OF HOUSTON-DOWNTOWN,29.7660996,-95.35933795,0
UNIVERSITY OF HOUSTON-SYSTEM ADMINISTRATION,29.720086,-95.345247,0
UNIVERSITY OF HOUSTON-VICTORIA,28.81643803,-96.97819314,0
UNIVERSITY OF IDAHO,46.72689377,-117.0242962,0
UNIVERSITY OF ILLINOIS AT CHICAGO,41.87183722,-87.65050255,0
UNIVERSITY OF ILLINOIS AT SPRINGFIELD,39.72986182,-89.61491653,0
UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN,40.1083116,-88.22848166,0
UNIVERSITY OF ILLINOIS UNIVERSITY ADMINISTRATION,40.108488,-88.228381,0
UNIVERSITY OF INDIANAPOLIS,39.71038436,-86.1347351,0
UNIVERSITY OF IOWA,41.66069518,-91.535698,0
UNIVERSITY OF JAMESTOWN,46.915402,-98.697209,0
UNIVERSITY OF KANSAS,38.956474,-95.258651,0
UNIVERSITY OF KENTUCKY,38.028761,-84.502517,0
UNIVERSITY OF LA VERNE,34.10086048,-117.7726345,0
UNIVERSITY OF LOUISIANA AT LAFAYETTE,30.21528347,-92.0194105,0
UNIVERSITY OF LOUISIANA AT MONROE,32.52774754,-92.0737405,0
UNIVERSITY OF LOUISIANA-SYSTEM ADMINISTRATION,30.459815,-91.188679,0
UNIVERSITY OF LOUISVILLE,38.21575173,-85.7606276,0
UNIVERSITY OF MAINE,44.899257,-68.669332,0
UNIVERSITY OF MAINE AT AUGUSTA,44.33774614,-69.79639633,0
UNIVERSITY OF MAINE AT FARMINGTON,44.66808594,-70.14740267,0
UNIVERSITY OF MAINE AT FORT KENT,47.25007767,-68.5888016,0
UNIVERSITY OF MAINE AT MACHIAS,44.70989487,-67.45653406,0
UNIVERSITY OF MAINE AT PRESQUE ISLE,46.67227261,-68.01634489,0
UNIVERSITY OF MAINE-SYSTEM CENTRAL OFFICE,44.89640109,-68.66998351,0
UNIVERSITY OF MANAGEMENT AND TECHNOLOGY,38.89746019,-77.07209787,0
UNIVERSITY OF MARY,46.72489321,-100.7523857,0
UNIVERSITY OF MARY HARDIN-BAYLOR,31.06679838,-97.46347905,0
UNIVERSITY OF MARY WASHINGTON,38.30181558,-77.47386451,0
UNIVERSITY OF MARYLAND EASTERN SHORE,38.211188,-75.687227,0
UNIVERSITY OF MARYLAND-BALTIMORE COUNTY,39.25668589,-76.71160698,0
UNIVERSITY OF MARYLAND-COLLEGE PARK,38.98860655,-76.93970412,0
UNIVERSITY OF MARYLAND-UNIVERSITY COLLEGE,38.91270875,-76.84758204,0
"UNIVERSITY OF MARYLAND, BALTIMORE",39.29158366,-76.62507542,0
UNIVERSITY OF MASSACHUSETTS MEDICAL SCHOOL WORCESTER,42.27758874,-71.76068913,0
UNIVERSITY OF MASSACHUSETTS-AMHERST,42.388647,-72.529312,0
UNIVERSITY OF MASSACHUSETTS-BOSTON,42.31433173,-71.03981377,0
UNIVERSITY OF MASSACHUSETTS-CENTRAL OFFICE,42.35594054,-71.05434029,0
UNIVERSITY OF MASSACHUSETTS-DARTMOUTH,41.62899868,-71.00683708,0
UNIVERSITY OF MASSACHUSETTS-LOWELL,42.65371976,-71.32508096,0
UNIVERSITY OF MEMPHIS,35.12207587,-89.93788281,0
UNIVERSITY OF MIAMI,25.720406,-80.27645,0
UNIVERSITY OF MICHIGAN-ANN ARBOR,42.27803,-83.736564,0
UNIVERSITY OF MICHIGAN-DEARBORN,42.3172875,-83.23141729,0
UNIVERSITY OF MICHIGAN-FLINT,43.01990228,-83.68766303,0
UNIVERSITY OF MINNESOTA-CROOKSTON,47.80200685,-96.60983726,0
UNIVERSITY OF MINNESOTA-DULUTH,46.818896,-92.085177,0
UNIVERSITY OF MINNESOTA-MORRIS,45.589829,-95.901756,0
UNIVERSITY OF MINNESOTA-ROCHESTER,44.02233875,-92.46347096,0
UNIVERSITY OF MINNESOTA-TWIN CITIES,44.97788627,-93.23535212,0
UNIVERSITY OF MISSISSIPPI,34.36343843,-89.53716886,0
UNIVERSITY OF MISSOURI-COLUMBIA,38.941015,-92.326429,0
UNIVERSITY OF MISSOURI-KANSAS CITY,39.03372423,-94.57659993,0
UNIVERSITY OF MISSOURI-ST LOUIS,38.71129669,-90.30888608,0
UNIVERSITY OF MISSOURI-SYSTEM OFFICE,38.936366,-92.340936,0
UNIVERSITY OF MOBILE,30.793247,-88.128934,0
UNIVERSITY OF MONTEVALLO,33.10625,-86.865099,0
UNIVERSITY OF MOUNT OLIVE,35.20631428,-78.0712652,0
UNIVERSITY OF MOUNT UNION,40.90471264,-81.10845729,0
UNIVERSITY OF NEBRASKA AT KEARNEY,40.70128676,-99.09807006,0
UNIVERSITY OF NEBRASKA AT OMAHA,41.25794626,-96.00974096,0
UNIVERSITY OF NEBRASKA MEDICAL CENTER,41.25506421,-95.97781651,0
UNIVERSITY OF NEBRASKA-CENTRAL ADMINISTRATION SYSTEM OFFICE,40.82749424,-96.66520337,0
UNIVERSITY OF NEBRASKA-LINCOLN,40.82178693,-96.70066318,0
UNIVERSITY OF NEVADA-LAS VEGAS,36.10699406,-115.1411525,0
UNIVERSITY OF NEVADA-RENO,39.54364169,-119.8153769,0
UNIVERSITY OF NEW ENGLAND,43.45859119,-70.3853495,0
UNIVERSITY OF NEW HAMPSHIRE AT MANCHESTER,42.98706192,-71.468869,0
UNIVERSITY OF NEW HAMPSHIRE-MAIN CAMPUS,43.13423546,-70.9345123,0
UNIVERSITY OF NEW HAMPSHIRE-SCHOOL OF LAW,43.20737082,-71.54515207,0
UNIVERSITY OF NEW HAVEN,41.29131434,-72.96147211,0
UNIVERSITY OF NEW MEXICO-GALLUP CAMPUS,35.502367,-108.726277,0
UNIVERSITY OF NEW MEXICO-LOS ALAMOS CAMPUS,35.88615274,-106.3195575,0
UNIVERSITY OF NEW MEXICO-MAIN CAMPUS,35.083868,-106.620155,0
UNIVERSITY OF NEW MEXICO-TAOS CAMPUS,36.34884734,-105.6517614,0
UNIVERSITY OF NEW MEXICO-VALENCIA COUNTY CAMPUS,34.72868319,-106.7053712,0
UNIVERSITY OF NEW ORLEANS,30.02853897,-90.06850599,0
UNIVERSITY OF NORTH ALABAMA,34.80658,-87.680999,0
UNIVERSITY OF NORTH CAROLINA AT ASHEVILLE,35.61661815,-82.56525862,0
UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,35.91216532,-79.05096942,0
UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,35.30683411,-80.73579017,0
UNIVERSITY OF NORTH CAROLINA AT GREENSBORO,36.06560446,-79.813056,0
UNIVERSITY OF NORTH CAROLINA AT PEMBROKE,34.6892583,-79.19968686,0
UNIVERSITY OF NORTH CAROLINA SCHOOL OF THE ARTS,36.07419106,-80.23652825,0
UNIVERSITY OF NORTH CAROLINA SYSTEM,35.909446,-79.030578,0
UNIVERSITY OF NORTH CAROLINA WILMINGTON,34.22522262,-77.87552676,0
UNIVERSITY OF NORTH DAKOTA,47.921654,-97.071738,0
UNIVERSITY OF NORTH FLORIDA,30.2693132,-81.50830806,0
UNIVERSITY OF NORTH GEORGIA,34.53026135,-83.98588771,0
UNIVERSITY OF NORTH TEXAS,33.210958,-97.151211,0
UNIVERSITY OF NORTH TEXAS AT DALLAS,32.65849174,-96.80362267,0
UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER,32.74928995,-97.36892545,0
UNIVERSITY OF NORTH TEXAS SYSTEM,32.7818,-96.795053,0
UNIVERSITY OF NORTHERN COLORADO,40.403178,-104.701721,0
UNIVERSITY OF NORTHERN IOWA,42.51492254,-92.45970326,0
UNIVERSITY OF NORTHWESTERN OHIO,40.76004986,-84.15042317,0
UNIVERSITY OF NORTHWESTERN-ST PAUL,45.03707317,-93.16803955,0
UNIVERSITY OF NOTRE DAME,41.699587,-86.237075,0
UNIVERSITY OF NOTRE DAME -,41.87884625,-87.62489173,0
UNIVERSITY OF OKLAHOMA-HEALTH SCIENCES CENTER,35.47928037,-97.49628902,0
UNIVERSITY OF OKLAHOMA-NORMAN CAMPUS,35.20806903,-97.44569235,0
UNIVERSITY OF OREGON,44.044515,-123.07398,0
UNIVERSITY OF PENNSYLVANIA,39.95100193,-75.19361788,0
UNIVERSITY OF PHOENIX-ALABAMA,33.417172,-86.683445,0
UNIVERSITY OF PHOENIX-ARIZONA,33.40207556,-111.9661661,0
UNIVERSITY OF PHOENIX-ARKANSAS,34.7491773,-92.39506761,0
UNIVERSITY OF PHOENIX-CALIFORNIA,33.68563352,-117.8848815,0
UNIVERSITY OF PHOENIX-COLORADO,39.5516933,-104.8734099,0
UNIVERSITY OF PHOENIX-CONNECTICUT,41.09696988,-73.44399247,0
UNIVERSITY OF PHOENIX-FLORIDA,28.44573757,-81.41972057,0
UNIVERSITY OF PHOENIX-GEORGIA,33.98000322,-84.34156478,0
UNIVERSITY OF PHOENIX-IDAHO,43.616351,-116.205655,0
UNIVERSITY OF PHOENIX-ILLINOIS,42.0577587,-88.04240058,0
UNIVERSITY OF PHOENIX-INDIANA,39.899315,-86.05945,0
UNIVERSITY OF PHOENIX-IOWA,41.586644,-93.624563,0
UNIVERSITY OF PHOENIX-KENTUCKY,38.22440695,-85.56060242,0
UNIVERSITY OF PHOENIX-LOUISIANA,30.42245958,-91.15055822,0
UNIVERSITY OF PHOENIX-MARYLAND,39.189991,-76.815804,0
UNIVERSITY OF PHOENIX-MASSACHUSETTS,42.22757198,-71.03287145,0
UNIVERSITY OF PHOENIX-MICHIGAN,42.48221907,-83.2424536,0
UNIVERSITY OF PHOENIX-MINNESOTA,44.97516438,-93.40482736,0
UNIVERSITY OF PHOENIX-MISSOURI,38.75706239,-90.46677926,0
UNIVERSITY OF PHOENIX-NEVADA,36.12153882,-115.3225782,0
UNIVERSITY OF PHOENIX-NEW JERSEY,40.726763,-74.033131,0
UNIVERSITY OF PHOENIX-NEW MEXICO,35.19713738,-106.5802921,0
UNIVERSITY OF PHOENIX-NORTH CAROLINA,35.15235772,-80.94934596,0
UNIVERSITY OF PHOENIX-OHIO,41.465872,-81.493218,0
UNIVERSITY OF PHOENIX-OKLAHOMA,36.13165972,-95.82146268,0
UNIVERSITY OF PHOENIX-OREGON,45.42413528,-122.7450859,0
UNIVERSITY OF PHOENIX-PENNSYLVANIA,39.95227515,-75.16982921,0
UNIVERSITY OF PHOENIX-PUERTO RICO,18.40744052,-66.10697416,0
UNIVERSITY OF PHOENIX-SOUTH CAROLINA,34.09884528,-80.95585155,0
UNIVERSITY OF PHOENIX-TENNESSEE,36.14461844,-86.69050382,0
UNIVERSITY OF PHOENIX-TEXAS,29.78377026,-95.58519487,0
UNIVERSITY OF PHOENIX-UTAH,40.65383524,-111.9044744,0
UNIVERSITY OF PHOENIX-VIRGINIA,37.64256075,-77.56349605,0
UNIVERSITY OF PHOENIX-WASHINGTON,47.46840029,-122.2464048,0
UNIVERSITY OF PHOENIX-WASHINGTON DC,38.89831186,-77.01026905,0
UNIVERSITY OF PHOENIX-WISCONSIN,43.150733,-88.049308,0
UNIVERSITY OF PIKEVILLE,37.47923159,-82.52116297,0
UNIVERSITY OF PITTSBURGH MEDICAL CENTER-SHADYSIDE SCHOOL OF NURSING,40.45441467,-79.94083079,0
UNIVERSITY OF PITTSBURGH-BRADFORD,41.94452378,-78.67253082,0
UNIVERSITY OF PITTSBURGH-GREENSBURG,40.27657283,-79.53179009,0
UNIVERSITY OF PITTSBURGH-JOHNSTOWN,40.26779341,-78.83234946,0
UNIVERSITY OF PITTSBURGH-PITTSBURGH CAMPUS,40.44259861,-79.95410478,0
UNIVERSITY OF PITTSBURGH-TITUSVILLE,41.6286973,-79.66415585,0
UNIVERSITY OF PORTLAND,45.57196701,-122.7259723,0
UNIVERSITY OF PROVIDENCE,47.4902788,-111.2701673,0
UNIVERSITY OF PUERTO RICO-AGUADILLA,18.498652,-67.13793,0
UNIVERSITY OF PUERTO RICO-ARECIBO,18.469199,-66.74114,0
UNIVERSITY OF PUERTO RICO-BAYAMON,18.371398,-66.143541,0
UNIVERSITY OF PUERTO RICO-CAROLINA,18.391471,-65.989694,0
UNIVERSITY OF PUERTO RICO-CAYEY,18.117232,-66.163146,0
UNIVERSITY OF PUERTO RICO-CENTRAL ADMINISTRATION,18.403811,-66.069582,0
UNIVERSITY OF PUERTO RICO-HUMACAO,18.14449,-65.831305,0
UNIVERSITY OF PUERTO RICO-MAYAGUEZ,18.212964,-67.143911,0
UNIVERSITY OF PUERTO RICO-MEDICAL SCIENCES,18.396548,-66.074894,0
UNIVERSITY OF PUERTO RICO-PONCE,17.993314,-66.606215,0
UNIVERSITY OF PUERTO RICO-RIO PIEDRAS,18.403027,-66.045875,0
UNIVERSITY OF PUERTO RICO-UTUADO,18.25458379,-66.72120507,0
UNIVERSITY OF PUGET SOUND,47.26359389,-122.4811988,0
UNIVERSITY OF REDLANDS,34.06421825,-117.1632183,0
UNIVERSITY OF RHODE ISLAND,41.489334,-71.528708,0
UNIVERSITY OF RICHMOND,37.57739933,-77.53879718,0
UNIVERSITY OF RIO GRANDE,38.8805796,-82.37735902,0
UNIVERSITY OF ROCHESTER,43.126397,-77.631202,0
UNIVERSITY OF SAINT FRANCIS-FORT WAYNE,41.08777237,-85.17369447,0
UNIVERSITY OF SAINT JOSEPH,41.78302805,-72.73048932,0
UNIVERSITY OF SAINT KATHERINE,33.15126199,-117.1965731,0
UNIVERSITY OF SAINT MARY,39.277308,-94.906935,0
UNIVERSITY OF SAINT MARY OF THE LAKE,42.2811663,-88.00073231,0
UNIVERSITY OF SAN DIEGO,32.77142025,-117.1887209,0
UNIVERSITY OF SAN FRANCISCO,37.77556389,-122.4509765,0
UNIVERSITY OF SCIENCE AND ARTS OF OKLAHOMA,35.031392,-97.95641,0
UNIVERSITY OF SCRANTON,41.4071499,-75.65803123,0
UNIVERSITY OF SIOUX FALLS,43.53157381,-96.73822944,0
UNIVERSITY OF SOUTH ALABAMA,30.69508117,-88.18189048,0
UNIVERSITY OF SOUTH CAROLINA-AIKEN,33.57423075,-81.76787258,0
UNIVERSITY OF SOUTH CAROLINA-BEAUFORT,32.303308,-80.973595,0
UNIVERSITY OF SOUTH CAROLINA-COLUMBIA,33.996677,-81.026916,0
UNIVERSITY OF SOUTH CAROLINA-LANCASTER,34.73628207,-80.78706897,0
UNIVERSITY OF SOUTH CAROLINA-SALKEHATCHIE,33.011434,-81.298817,0
UNIVERSITY OF SOUTH CAROLINA-SUMTER,33.93343448,-80.37381491,0
UNIVERSITY OF SOUTH CAROLINA-UNION,34.71601989,-81.61976699,0
UNIVERSITY OF SOUTH CAROLINA-UPSTATE,34.99631414,-81.97039233,0
UNIVERSITY OF SOUTH DAKOTA,42.78467617,-96.92653276,0
UNIVERSITY OF SOUTH FLORIDA-MAIN CAMPUS,28.05664722,-82.41587583,0
UNIVERSITY OF SOUTH FLORIDA-SARASOTA-MANATEE,27.39176562,-82.56295106,0
UNIVERSITY OF SOUTH FLORIDA-ST PETERSBURG,27.76271271,-82.636555,0
UNIVERSITY OF SOUTHERN CALIFORNIA,34.021058,-118.283858,0
UNIVERSITY OF SOUTHERN INDIANA,37.96424874,-87.67779024,0
UNIVERSITY OF SOUTHERN MAINE,43.6622514,-70.27607288,0
UNIVERSITY OF SOUTHERN MISSISSIPPI,31.327499,-89.33791,0
UNIVERSITY OF SPA & COSMETOLOGY ARTS,39.76672026,-89.7108392,0
UNIVERSITY OF ST FRANCIS,41.53295508,-88.09553995,0
UNIVERSITY OF ST THOMAS-HOUSTON,29.73643803,-95.39310219,0
UNIVERSITY OF ST THOMAS-SAINT PAUL,44.94337521,-93.1904071,0
UNIVERSITY OF ST. AUGUSTINE FOR HEALTH SCIENCES,33.15189205,-117.1659529,0
UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,32.42611218,-95.21267158,0
UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,32.81953853,-96.84231107,0
UNIVERSITY OF THE CUMBERLANDS,36.736489,-84.162375,0
UNIVERSITY OF THE DISTRICT OF COLUMBIA,38.94381896,-77.06624686,0
UNIVERSITY OF THE DISTRICT OF COLUMBIA-DAVID A CLARKE SCHOOL OF LAW,38.94516388,-77.0645487,0
UNIVERSITY OF THE INCARNATE WORD,29.4665289,-98.46517725,0
UNIVERSITY OF THE OZARKS,35.47778535,-93.46792442,0
UNIVERSITY OF THE PACIFIC,37.97976739,-121.3092376,0
UNIVERSITY OF THE PEOPLE,34.14209319,-118.1334422,0
UNIVERSITY OF THE POTOMAC-VA CAMPUS,38.917192,-77.237563,0
UNIVERSITY OF THE POTOMAC-WASHINGTON DC CAMPUS,38.90047988,-77.03244203,0
UNIVERSITY OF THE ROCKIES,39.749066,-104.996889,0
UNIVERSITY OF THE SCIENCES,39.9465521,-75.20824128,0
UNIVERSITY OF THE SOUTHWEST,32.77549599,-103.1869485,0
UNIVERSITY OF THE VIRGIN ISLANDS,18.344193,-64.972866,0
UNIVERSITY OF THE WEST,34.04598458,-118.0829638,0
UNIVERSITY OF TOLEDO,41.6572464,-83.61593552,0
UNIVERSITY OF TULSA,36.15188744,-95.94517524,0
UNIVERSITY OF UTAH,40.76248351,-111.846044,0
UNIVERSITY OF VALLEY FORGE,40.11909633,-75.5488477,0
UNIVERSITY OF VERMONT,44.47926159,-73.19812816,0
UNIVERSITY OF VIRGINIA-MAIN CAMPUS,38.033977,-78.511845,0
UNIVERSITY OF WASHINGTON-BOTHELL CAMPUS,47.76071782,-122.1914538,0
UNIVERSITY OF WASHINGTON-SEATTLE CAMPUS,47.65577518,-122.3108022,0
UNIVERSITY OF WASHINGTON-TACOMA CAMPUS,47.24458629,-122.438032,0
UNIVERSITY OF WEST ALABAMA,32.59244,-88.186077,0
UNIVERSITY OF WEST GEORGIA,33.57442135,-85.09900651,0
UNIVERSITY OF WEST LOS ANGELES,33.947295,-118.369543,0
UNIVERSITY OF WESTERN STATES,45.54299662,-122.5232874,0
UNIVERSITY OF WISCONSIN COLLEGES,43.06824159,-89.39874072,0
UNIVERSITY OF WISCONSIN COLLEGES FLEX,43.06819951,-89.39875881,0
UNIVERSITY OF WISCONSIN EXTENSION,43.07379241,-89.40126421,0
UNIVERSITY OF WISCONSIN-EAU CLAIRE,44.79843117,-91.50043158,0
UNIVERSITY OF WISCONSIN-GREEN BAY,44.53110154,-87.92049918,0
UNIVERSITY OF WISCONSIN-LA CROSSE,43.81539006,-91.23012479,0
UNIVERSITY OF WISCONSIN-MADISON,43.07385753,-89.40535646,0
UNIVERSITY OF WISCONSIN-MILWAUKEE,43.07684762,-87.88048801,0
UNIVERSITY OF WISCONSIN-MILWAUKEE FLEX,43.075162,-87.881,0
UNIVERSITY OF WISCONSIN-OSHKOSH,44.02498538,-88.54928178,0
UNIVERSITY OF WISCONSIN-PARKSIDE,42.64607382,-87.85540688,0
UNIVERSITY OF WISCONSIN-PARKSIDE FLEX,42.64251474,-87.85638541,0
UNIVERSITY OF WISCONSIN-PLATTEVILLE,42.73423024,-90.48791959,0
UNIVERSITY OF WISCONSIN-RIVER FALLS,44.85246249,-92.62511159,0
UNIVERSITY OF WISCONSIN-STEVENS POINT,44.529582,-89.570934,0
UNIVERSITY OF WISCONSIN-STOUT,44.871765,-91.925269,0
UNIVERSITY OF WISCONSIN-SUPERIOR,46.71754816,-92.0890392,0
UNIVERSITY OF WISCONSIN-SYSTEM ADMINISTRATION,43.07567407,-89.40680418,0
UNIVERSITY OF WISCONSIN-WHITEWATER,42.835563,-88.74236834,0
UNIVERSITY OF WYOMING,41.311943,-105.57204,0
UNIVERSITY SYSTEM OF MARYLAND,39.286064,-76.605568,0
